code_insee,nb_accidents,nb_accidents_graves,nb_accidents_mortels,gravite_moyenne,age_moyen_victimes,lat_moyenne,long_moyenne,nb_accidents_nuit,nb_accidents_pluie,nb_accidents_mouille,annee_min,annee_max,taux_accidents_graves,taux_accidents_mortels,nom_commune,nb_amenagements,longueur_totale_amenagements,longueur_moyenne_amenagement,nb_voies_principales,nb_voies_residentielles,nb_pistes_cyclables,nb_double_sens,nb_sens_unique,nb_asphalt,nb_autres_revetements,ratio_pistes_cyclables,ratio_double_sens,nb_compteurs,comptage_total_commune,comptage_moyen_commune,comptage_max_commune,nom_commune_pop,population,departement,ratio_amenagements_par_accident,longueur_amenagement_par_accident,taux_risque_par_km,taux_risque_par_habitant,taux_risque_grave_par_habitant,densite_pop_amenagement,risque_eleve,categorie_risque,est_paris
91223,56,5,5,3.5357142857142856,30.785714285714285,7.925216909090909,0.3532047272727273,6,2,4,2005.0,2019.0,0.08928571428571429,0.08928571428571429,Étampes,167.0,26601.0,159.2874251497006,26.0,25.0,29.0,54.0,53.0,67.0,100.0,0.17365269461077845,0.32335329341317365,0.0,0.0,0.0,0.0,Étampes,26529,91,2.982142857142857,475.01785714285717,2.10518401563851,21.108975083870483,1.8847299182027215,997.2933348370362,1,Élevé,0
91225,1,0,0,4.0,20.0,48.6384,2.45958,1,1,1,2017.0,2017.0,0.0,0.0,Étiolles,179.0,27437.0,153.27932960893855,19.0,46.0,5.0,83.0,20.0,116.0,63.0,0.027932960893854747,0.46368715083798884,0.0,0.0,0.0,0.0,Étiolles,3086,91,179.0,27437.0,0.0364471334329555,3.240440699935191,0.0,112.47585377410066,0,Très faible,0
91226,1,0,0,4.0,11.0,0.0,0.0,0,0,0,2008.0,2008.0,0.0,0.0,Étréchy,87.0,23108.0,265.60919540229884,18.0,15.0,3.0,22.0,20.0,54.0,33.0,0.034482758620689655,0.25287356321839083,0.0,0.0,0.0,0.0,Étréchy,6866,91,87.0,23108.0,0.043275056257573136,1.4564520827264782,0.0,297.12653626449713,0,Très faible,0
91228,20,0,0,3.85,33.55,2.5597652631578947,0.12914894736842106,3,2,2,2005.0,2019.0,0.0,0.0,Évry,707.0,87859.0,124.27015558698727,65.0,153.0,76.0,206.0,110.0,317.0,390.0,0.1074964639321075,0.2913719943422914,0.0,0.0,0.0,0.0,Évry,66177,91,35.35,4392.95,0.2276374645739196,3.022198044637865,0.0,753.2182246554138,1,Modéré,0
91232,0,0,0,0.0,,,,0,0,0,,,0.0,0.0,La Ferté-Alais,14.0,2197.0,156.92857142857142,5.0,5.0,2.0,8.0,2.0,9.0,5.0,0.14285714285714285,0.5714285714285714,0.0,0.0,0.0,0.0,La Ferté-Alais,3649,91,14.0,2197.0,0.0,0.0,0.0,1660.901228948566,0,Très faible,0
91235,6,0,0,3.3333333333333335,32.833333333333336,12.1590825,0.58999,0,1,1,2009.0,2023.0,0.0,0.0,Fleury-Mérogis,69.0,10968.0,158.95652173913044,0.0,17.0,19.0,21.0,7.0,31.0,38.0,0.2753623188405797,0.30434782608695654,0.0,0.0,0.0,0.0,Fleury-Mérogis,13983,91,11.5,1828.0,0.5470459518599562,4.290924694271616,0.0,1274.890590809628,1,Modéré,0
91240,0,0,0,0.0,,,,0,0,0,,,0.0,0.0,Fontaine-la-Rivière,3.0,41.0,13.666666666666666,3.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Fontaine-la-Rivière,172,91,3.0,41.0,0.0,0.0,0.0,4195.121951219512,0,Très faible,0
91243,1,0,0,4.0,14.0,,,1,0,0,2022.0,2022.0,0.0,0.0,Fontenay-lès-Briis,29.0,3107.0,107.13793103448276,13.0,7.0,4.0,17.0,7.0,23.0,6.0,0.13793103448275862,0.5862068965517241,0.0,0.0,0.0,0.0,Fontenay-lès-Briis,2297,91,29.0,3107.0,0.32185387833923396,4.3535045711797995,0.0,739.2983585452204,0,Très faible,0
91244,1,1,0,2.0,18.0,0.0,0.0,0,0,0,2013.0,2013.0,1.0,0.0,Fontenay-le-Vicomte,16.0,4867.0,304.1875,0.0,6.0,6.0,8.0,2.0,9.0,7.0,0.375,0.5,0.0,0.0,0.0,0.0,Fontenay-le-Vicomte,1564,91,16.0,4867.0,0.20546537908362442,6.3938618925831205,6.3938618925831205,321.3478528867886,0,Très faible,0
91249,1,0,0,4.0,43.0,,,1,0,0,2023.0,2023.0,0.0,0.0,Forges-les-Bains,70.0,12745.0,182.07142857142858,8.0,24.0,17.0,24.0,23.0,44.0,26.0,0.24285714285714285,0.34285714285714286,0.0,0.0,0.0,0.0,Forges-les-Bains,4132,91,70.0,12745.0,0.07846214201647705,2.420135527589545,0.0,324.2055708120832,0,Très faible,0
91272,14,2,0,3.2857142857142856,33.357142857142854,10.435847142857142,0.45501428571428576,3,2,4,2006.0,2018.0,0.14285714285714285,0.0,Gif-sur-Yvette,672.0,68185.0,101.46577380952381,98.0,44.0,61.0,334.0,82.0,319.0,353.0,0.09077380952380952,0.49702380952380953,0.0,0.0,0.0,0.0,Gif-sur-Yvette,22352,91,48.0,4870.357142857143,0.2053237515582606,6.263421617752327,0.8947745168217609,327.8140353450172,1,Modéré,0
91273,0,0,0,0.0,,,,0,0,0,,,0.0,0.0,Gironville-sur-Essonne,11.0,685.0,62.27272727272727,8.0,3.0,0.0,10.0,1.0,6.0,5.0,0.0,0.9090909090909091,0.0,0.0,0.0,0.0,Gironville-sur-Essonne,762,91,11.0,685.0,0.0,0.0,0.0,1112.4087591240875,0,Très faible,0
91274,2,1,1,2.5,32.0,48.68,2.128,0,0,0,2015.0,2015.0,0.5,0.5,Gometz-la-Ville,58.0,8484.0,146.27586206896552,23.0,16.0,8.0,28.0,15.0,47.0,11.0,0.13793103448275862,0.4827586206896552,0.0,0.0,0.0,0.0,Gometz-la-Ville,1506,91,29.0,4242.0,0.23573785950023574,13.280212483399733,6.640106241699867,177.51060820367752,0,Faible,0
91275,1,1,0,2.0,68.0,0.0,0.0,0,0,0,2006.0,2006.0,1.0,0.0,Gometz-le-Châtel,93.0,12504.0,134.4516129032258,12.0,53.0,14.0,50.0,22.0,54.0,39.0,0.15053763440860216,0.5376344086021505,0.0,0.0,0.0,0.0,Gometz-le-Châtel,2615,91,93.0,12504.0,0.0799744081893794,3.8240917782026767,3.8240917782026767,209.13307741522715,0,Très faible,0
91284,0,0,0,0.0,,,,0,0,0,,,0.0,0.0,Les Granges-le-Roi,5.0,910.0,182.0,4.0,0.0,0.0,5.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,Les Granges-le-Roi,1183,91,5.0,910.0,0.0,0.0,0.0,1300.0,0,Très faible,0
91286,12,3,2,3.1666666666666665,33.166666666666664,13.269676363636364,0.6498436363636363,4,2,2,2005.0,2022.0,0.25,0.16666666666666666,Grigny,222.0,26988.0,121.56756756756756,5.0,20.0,17.0,46.0,30.0,91.0,131.0,0.07657657657657657,0.2072072072072072,0.0,0.0,0.0,0.0,Grigny,27257,91,18.5,2249.0,0.444642063139173,4.402538797373152,1.100634699343288,1009.9673929153698,1,Modéré,0
91292,1,0,0,4.0,31.0,,,1,0,0,2021.0,2021.0,0.0,0.0,Guibeville,19.0,4058.0,213.57894736842104,0.0,8.0,7.0,9.0,0.0,6.0,13.0,0.3684210526315789,0.47368421052631576,0.0,0.0,0.0,0.0,Guibeville,900,91,19.0,4058.0,0.24642681123706262,11.11111111111111,0.0,221.78413011335635,0,Très faible,0
91293,0,0,0,0.0,,,,0,0,0,,,0.0,0.0,Guigneville-sur-Essonne,4.0,1280.0,320.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,0.25,0.0,0.0,0.0,0.0,0.0,Guigneville-sur-Essonne,883,91,4.0,1280.0,0.0,0.0,0.0,689.84375,0,Très faible,0
91312,5,0,0,4.0,30.4,0.0,0.0,0,1,1,2008.0,2012.0,0.0,0.0,Igny,276.0,25230.0,91.41304347826087,58.0,113.0,47.0,114.0,105.0,220.0,56.0,0.17028985507246377,0.41304347826086957,0.0,0.0,0.0,0.0,Igny,10213,91,55.2,5046.0,0.19817677368212444,4.895721139723881,0.0,404.7958779231074,0,Faible,0
91315,1,0,0,4.0,52.0,0.0,0.0,0,1,0,2005.0,2005.0,0.0,0.0,Itteville,27.0,4889.0,181.07407407407408,10.0,5.0,10.0,4.0,18.0,25.0,2.0,0.37037037037037035,0.14814814814814814,0.0,0.0,0.0,0.0,Itteville,6603,91,27.0,4889.0,0.2045408058907752,1.5144631228229593,0.0,1350.5829412967887,0,Très faible,0
91318,1,0,0,4.0,61.0,48.51233,2.25503,0,0,0,2017.0,2017.0,0.0,0.0,Janville-sur-Juine,4.0,416.0,104.0,0.0,1.0,0.0,3.0,0.0,3.0,1.0,0.0,0.75,0.0,0.0,0.0,0.0,Janville-sur-Juine,1953,91,4.0,416.0,2.4038461538461537,5.1203277009728625,0.0,4694.711538461539,0,Très faible,0
91319,0,0,0,0.0,,,,0,0,0,,,0.0,0.0,Janvry,17.0,2068.0,121.6470588235294,12.0,0.0,0.0,12.0,3.0,10.0,7.0,0.0,0.7058823529411765,0.0,0.0,0.0,0.0,Janvry,643,91,17.0,2068.0,0.0,0.0,0.0,310.9284332688588,0,Très faible,0
91326,6,2,2,2.6666666666666665,31.0,12.1711625,0.5972925,1,1,1,2005.0,2019.0,0.3333333333333333,0.3333333333333333,Juvisy-sur-Orge,190.0,14741.0,77.58421052631579,28.0,53.0,19.0,57.0,64.0,154.0,36.0,0.1,0.3,0.0,0.0,0.0,0.0,Juvisy-sur-Orge,18424,91,31.666666666666668,2456.8333333333335,0.4070280170951767,3.256621797655232,1.0855405992184108,1249.8473644935893,1,Modéré,0
91330,2,1,0,3.0,48.5,48.52199,2.28784,0,0,0,2016.0,2021.0,0.5,0.0,Lardy,47.0,5820.0,123.82978723404256,0.0,15.0,7.0,8.0,12.0,22.0,25.0,0.14893617021276595,0.1702127659574468,0.0,0.0,0.0,0.0,Lardy,5509,91,23.5,2910.0,0.3436426116838488,3.630422944273008,1.815211472136504,946.5635738831614,0,Faible,0
91332,1,1,0,2.0,27.0,0.0,0.0,1,0,0,2007.0,2007.0,1.0,0.0,Leudeville,36.0,7514.0,208.72222222222223,11.0,21.0,0.0,33.0,1.0,20.0,16.0,0.0,0.9166666666666666,0.0,0.0,0.0,0.0,Leudeville,1559,91,36.0,7514.0,0.13308490817141336,6.414368184733803,6.414368184733803,207.47937183923344,0,Très faible,0
91333,1,0,0,4.0,43.0,0.0,0.0,0,0,0,2014.0,2014.0,0.0,0.0,Leuville-sur-Orge,61.0,7076.0,116.0,7.0,13.0,3.0,21.0,4.0,19.0,42.0,0.04918032786885246,0.3442622950819672,0.0,0.0,0.0,0.0,Leuville-sur-Orge,4304,91,61.0,7076.0,0.14132278123233466,2.323420074349442,0.0,608.2532504239683,0,Très faible,0
91338,4,0,0,3.75,37.5,24.3185,1.032,2,1,1,2012.0,2021.0,0.0,0.0,Limours,170.0,27652.0,162.65882352941176,26.0,52.0,1.0,55.0,33.0,99.0,71.0,0.0058823529411764705,0.3235294117647059,0.0,0.0,0.0,0.0,Limours,6431,91,42.5,6913.0,0.14465499783017502,6.219872492613901,0.0,232.5690727614639,0,Faible,0
91339,4,0,0,3.75,46.75,0.0,0.0,2,0,0,2010.0,2023.0,0.0,0.0,Linas,129.0,15572.0,120.71317829457364,17.0,60.0,8.0,80.0,31.0,76.0,53.0,0.06201550387596899,0.6201550387596899,0.0,0.0,0.0,0.0,Linas,7032,91,32.25,3893.0,0.25687130747495507,5.688282138794084,0.0,451.579758540971,0,Faible,0
91340,2,0,0,3.0,16.5,24.3007,1.22059,1,0,0,2009.0,2017.0,0.0,0.0,Lisses,219.0,24948.0,113.91780821917808,24.0,40.0,47.0,112.0,38.0,84.0,135.0,0.2146118721461187,0.5114155251141552,0.0,0.0,0.0,0.0,Lisses,7292,91,109.5,12474.0,0.0801667468334135,2.7427317608337907,0.0,292.2879589546256,0,Faible,0
91345,6,0,0,3.8333333333333335,37.333333333333336,0.0,0.0,1,2,1,2006.0,2023.0,0.0,0.0,Longjumeau,214.0,24893.0,116.32242990654206,50.0,41.0,8.0,75.0,45.0,112.0,102.0,0.037383177570093455,0.35046728971962615,0.0,0.0,0.0,0.0,Longjumeau,20620,91,35.666666666666664,4148.833333333333,0.24103161531354195,2.909796314258002,0.0,828.3453179608725,1,Modéré,0
91347,10,0,0,3.7,31.5,5.40331,0.2543988888888889,5,1,2,2009.0,2022.0,0.0,0.0,Longpont-sur-Orge,316.0,38293.0,121.18037974683544,47.0,137.0,15.0,182.0,64.0,121.0,195.0,0.04746835443037975,0.5759493670886076,0.0,0.0,0.0,0.0,Longpont-sur-Orge,6417,91,31.6,3829.3,0.2611443344736636,15.583606046439145,0.0,167.57631943174994,1,Modéré,0
91359,0,0,0,0.0,,,,0,0,0,,,0.0,0.0,Maisse,19.0,4982.0,262.2105263157895,7.0,0.0,10.0,7.0,10.0,0.0,19.0,0.5263157894736842,0.3684210526315789,0.0,0.0,0.0,0.0,Maisse,2802,91,19.0,4982.0,0.0,0.0,0.0,562.4247290244881,0,Très faible,0
91363,7,0,0,3.4285714285714284,52.285714285714285,48.6466625,2.20397,0,0,0,2005.0,2022.0,0.0,0.0,Marcoussis,448.0,55491.0,123.86383928571429,42.0,212.0,2.0,318.0,89.0,276.0,172.0,0.004464285714285714,0.7098214285714286,0.0,0.0,0.0,0.0,Marcoussis,8430,91,64.0,7927.285714285715,0.1261465823286659,8.30367734282325,0.0,151.91652700437908,1,Modéré,0
91376,1,0,0,4.0,46.0,0.0,0.0,0,1,1,2013.0,2013.0,0.0,0.0,Marolles-en-Hurepoix,244.0,29134.0,119.40163934426229,76.0,123.0,16.0,143.0,81.0,106.0,138.0,0.06557377049180328,0.5860655737704918,0.0,0.0,0.0,0.0,Marolles-en-Hurepoix,5667,91,244.0,29134.0,0.03432415734193726,1.7646020822304571,0.0,194.51499965675842,0,Très faible,0
91377,19,2,2,3.263157894736842,46.05263157894737,19.491690000000002,0.9115926666666667,3,1,0,2005.0,2019.0,0.10526315789473684,0.10526315789473684,Massy,1014.0,96115.0,94.7879684418146,142.0,326.0,140.0,318.0,328.0,791.0,223.0,0.13806706114398423,0.3136094674556213,0.0,0.0,0.0,0.0,Massy,50962,91,53.36842105263158,5058.684210526316,0.19767986266451648,3.728268121345316,0.3924492759310859,530.2190084794257,1,Modéré,0
91378,0,0,0,0.0,,,,0,0,0,,,0.0,0.0,Mauchamps,1.0,1034.0,1034.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,Mauchamps,371,91,1.0,1034.0,0.0,0.0,0.0,358.8007736943907,0,Très faible,0
91386,5,1,0,3.0,32.2,24.2829175,1.220505,0,0,0,2005.0,2019.0,0.2,0.0,Mennecy,265.0,37316.0,140.81509433962265,38.0,94.0,40.0,111.0,42.0,201.0,64.0,0.1509433962264151,0.4188679245283019,0.0,0.0,0.0,0.0,Mennecy,15711,91,53.0,7463.2,0.13399078143423732,3.182483610209408,0.6364967220418815,421.02583342266047,0,Faible,0
91390,0,0,0,0.0,,,,0,0,0,,,0.0,0.0,Méréville,4.0,470.0,117.5,0.0,3.0,0.0,3.0,0.0,3.0,1.0,0.0,0.75,0.0,0.0,0.0,0.0,Méréville,3364,91,4.0,470.0,0.0,0.0,0.0,7157.446808510639,0,Très faible,0
91393,0,0,0,0.0,,,,0,0,0,,,0.0,0.0,Mérobert,1.0,491.0,491.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,Mérobert,630,91,1.0,491.0,0.0,0.0,0.0,1283.0957230142567,0,Très faible,0
91399,1,1,0,2.0,46.0,48.349,2.277,0,0,0,2012.0,2012.0,1.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,Mespuits,201,91,0.0,0.0,0.0,49.75124378109452,49.75124378109452,0.0,0,Très faible,0
91405,5,0,0,3.6,48.4,9.680078,0.49376,2,0,0,2006.0,2018.0,0.0,0.0,Milly-la-Forêt,85.0,11887.0,139.8470588235294,24.0,23.0,7.0,37.0,23.0,56.0,29.0,0.08235294117647059,0.43529411764705883,0.0,0.0,0.0,0.0,Milly-la-Forêt,4603,91,17.0,2377.4,0.4206275763439051,10.862480990658266,0.0,387.229746782199,0,Faible,0
91408,0,0,0,0.0,,,,0,0,0,,,0.0,0.0,Moigny-sur-École,41.0,8598.0,209.70731707317074,2.0,30.0,2.0,31.0,7.0,34.0,7.0,0.04878048780487805,0.7560975609756098,0.0,0.0,0.0,0.0,Moigny-sur-École,1279,91,41.0,8598.0,0.0,0.0,0.0,148.7555245405908,0,Très faible,0
91411,1,0,0,4.0,32.0,48.67039,2.06582,1,0,0,2016.0,2016.0,0.0,0.0,Les Molières,43.0,5527.0,128.53488372093022,19.0,16.0,0.0,36.0,1.0,30.0,13.0,0.0,0.8372093023255814,0.0,0.0,0.0,0.0,Les Molières,1896,91,43.0,5527.0,0.1809299800977022,5.274261603375527,0.0,343.04324226524335,0,Très faible,0
91412,0,0,0,0.0,,,,0,0,0,,,0.0,0.0,Mondeville,2.0,287.0,143.5,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Mondeville,729,91,2.0,287.0,0.0,0.0,0.0,2540.06968641115,0,Très faible,0
91421,37,4,1,3.5945945945945947,38.54054054054054,12.883970294117645,0.6437626470588236,5,4,3,2005.0,2023.0,0.10810810810810811,0.02702702702702703,Montgeron,564.0,92611.0,164.20390070921985,46.0,332.0,29.0,343.0,133.0,307.0,257.0,0.051418439716312055,0.6081560283687943,0.0,0.0,0.0,0.0,Montgeron,23800,91,15.243243243243244,2503.0,0.3995205753096284,15.546218487394958,1.680672268907563,256.9889106045718,1,Élevé,0
91425,9,0,0,3.3333333333333335,40.22222222222222,5.404416666666666,0.25182666666666664,2,0,0,2008.0,2016.0,0.0,0.0,Montlhéry,270.0,15904.0,58.903703703703705,66.0,84.0,29.0,106.0,106.0,221.0,49.0,0.10740740740740741,0.3925925925925926,0.0,0.0,0.0,0.0,Montlhéry,8670,91,30.0,1767.111111111111,0.5658953722334004,10.380622837370243,0.0,545.1458752515091,1,Modéré,0
91432,6,1,1,3.1666666666666665,44.0,16.233583333333332,0.7770000000000001,1,1,2,2010.0,2017.0,0.16666666666666666,0.16666666666666666,Morangis,115.0,13331.0,115.92173913043479,25.0,25.0,11.0,36.0,36.0,88.0,27.0,0.09565217391304348,0.3130434782608696,0.0,0.0,0.0,0.0,Morangis,13211,91,19.166666666666668,2221.8333333333335,0.4500787637836622,4.541669820604042,0.7569449701006736,990.9984247243268,1,Modéré,0
91433,10,1,0,3.6,42.7,0.0,0.0,0,0,0,2005.0,2023.0,0.1,0.0,Morigny-Champigny,32.0,3742.0,116.9375,18.0,4.0,7.0,7.0,17.0,14.0,18.0,0.21875,0.21875,0.0,0.0,0.0,0.0,Morigny-Champigny,4405,91,3.2,374.2,2.672367717797969,22.701475595913735,2.2701475595913734,1177.1779796900053,1,Modéré,0
91434,7,2,1,3.142857142857143,38.857142857142854,8.107668333333333,0.3922566666666667,1,0,0,2005.0,2022.0,0.2857142857142857,0.14285714285714285,Morsang-sur-Orge,122.0,13662.0,111.98360655737704,25.0,40.0,2.0,54.0,30.0,58.0,64.0,0.01639344262295082,0.4426229508196721,0.0,0.0,0.0,0.0,Morsang-sur-Orge,20785,91,17.428571428571427,1951.7142857142858,0.5123700775874689,3.367813326918451,0.9622323791195574,1521.3731518079344,1,Modéré,0
91435,1,0,0,4.0,37.0,,,0,0,0,2022.0,2022.0,0.0,0.0,Morsang-sur-Seine,17.0,4805.0,282.6470588235294,0.0,1.0,0.0,2.0,0.0,1.0,16.0,0.0,0.11764705882352941,0.0,0.0,0.0,0.0,Morsang-sur-Seine,562,91,17.0,4805.0,0.20811654526534862,17.793594306049823,0.0,116.96149843912592,0,Très faible,0
91441,0,0,0,0.0,,,,0,0,0,,,0.0,0.0,Nainville-les-Roches,2.0,210.0,105.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,Nainville-les-Roches,520,91,2.0,210.0,0.0,0.0,0.0,2476.190476190476,0,Très faible,0
91457,5,0,0,4.0,36.6,9.71509,0.454448,0,0,0,2005.0,2018.0,0.0,0.0,La Norville,23.0,5386.0,234.17391304347825,1.0,7.0,10.0,11.0,0.0,12.0,11.0,0.43478260869565216,0.4782608695652174,0.0,0.0,0.0,0.0,La Norville,4312,91,4.6,1077.2,0.928332714444857,11.595547309833025,0.0,800.5941329372447,0,Faible,0
91458,2,0,0,3.5,26.5,48.666,2.249,0,0,0,2008.0,2021.0,0.0,0.0,Nozay,96.0,12639.0,131.65625,7.0,42.0,12.0,59.0,12.0,78.0,18.0,0.125,0.6145833333333334,0.0,0.0,0.0,0.0,Nozay,4482,91,48.0,6319.5,0.15824036711765171,4.462293618920125,0.0,354.6166627106575,0,Faible,0
91461,6,0,0,3.5,24.166666666666668,24.299,1.1125,1,0,0,2009.0,2023.0,0.0,0.0,Ollainville,89.0,14734.0,165.5505617977528,9.0,40.0,20.0,55.0,9.0,75.0,14.0,0.2247191011235955,0.6179775280898876,0.0,0.0,0.0,0.0,Ollainville,5314,91,14.833333333333334,2455.6666666666665,0.407221392697163,11.290929619872037,0.0,360.66241346545405,1,Modéré,0
91463,0,0,0,0.0,,,,0,0,0,,,0.0,0.0,Oncy-sur-École,16.0,2971.0,185.6875,10.0,6.0,0.0,12.0,4.0,16.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,Oncy-sur-École,1031,91,16.0,2971.0,0.0,0.0,0.0,347.0212049814877,0,Très faible,0
91468,0,0,0,0.0,,,,0,0,0,,,0.0,0.0,Ormoy,20.0,4246.0,212.3,0.0,10.0,8.0,9.0,4.0,10.0,10.0,0.4,0.45,0.0,0.0,0.0,0.0,Ormoy,2568,91,20.0,4246.0,0.0,0.0,0.0,604.8045219029674,0,Très faible,0
91469,2,0,0,3.5,54.0,0.0,0.0,0,0,0,2014.0,2014.0,0.0,0.0,Ormoy-la-Rivière,6.0,1794.0,299.0,2.0,2.0,0.0,4.0,0.0,2.0,4.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,Ormoy-la-Rivière,940,91,3.0,897.0,1.1148272017837235,21.27659574468085,0.0,523.9687848383501,0,Faible,0
91471,37,3,2,3.675675675675676,38.648648648648646,5.623925428571429,0.3211374285714286,7,5,8,2005.0,2022.0,0.08108108108108109,0.05405405405405406,Orsay,748.0,67120.0,89.73262032085562,214.0,243.0,83.0,365.0,196.0,687.0,61.0,0.11096256684491979,0.4879679144385027,0.0,0.0,0.0,0.0,Orsay,16007,91,20.216216216216218,1814.054054054054,0.5512514898688915,23.114887236833884,1.8741800462297744,238.48331346841476,1,Élevé,0
91473,0,0,0,0.0,,,,0,0,0,,,0.0,0.0,Orveau,1.0,947.0,947.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Orveau,151,91,1.0,947.0,0.0,0.0,0.0,159.45089757127772,0,Très faible,0
91477,33,5,4,3.393939393939394,39.84848484848485,8.118886,0.3752486666666667,5,0,0,2005.0,2023.0,0.15151515151515152,0.12121212121212122,Palaiseau,973.0,96774.0,99.45940390544708,211.0,356.0,36.0,543.0,233.0,803.0,170.0,0.03699897225077081,0.5580678314491264,0.0,0.0,0.0,0.0,Palaiseau,34893,91,29.484848484848484,2932.5454545454545,0.341000682001364,9.45748430917376,1.4329521680566304,360.5617211234422,1,Élevé,0
91479,5,0,0,3.8,33.4,0.0,0.0,0,0,0,2010.0,2023.0,0.0,0.0,Paray-Vieille-Poste,121.0,15606.0,128.97520661157026,42.0,12.0,22.0,31.0,47.0,93.0,28.0,0.18181818181818182,0.256198347107438,0.0,0.0,0.0,0.0,Paray-Vieille-Poste,7868,91,24.2,3121.2,0.3203895937459951,6.354855109303507,0.0,504.1650647186979,0,Faible,0
91482,2,0,0,4.0,15.0,,,2,0,0,2023.0,2023.0,0.0,0.0,Pecqueuse,25.0,1811.0,72.44,21.0,3.0,0.0,21.0,3.0,19.0,6.0,0.0,0.84,0.0,0.0,0.0,0.0,Pecqueuse,558,91,12.5,905.5,1.1043622308117063,35.842293906810035,0.0,308.11706239646605,0,Faible,0
91494,4,0,0,3.25,35.25,1e-05,0.0,3,1,0,2005.0,2009.0,0.0,0.0,Le Plessis-Pâté,144.0,20359.0,141.38194444444446,15.0,93.0,6.0,99.0,32.0,92.0,52.0,0.041666666666666664,0.6875,0.0,0.0,0.0,0.0,Le Plessis-Pâté,4147,91,36.0,5089.75,0.1964733041897932,9.645526886906197,0.0,203.69369811876808,0,Faible,0
91507,0,0,0,0.0,,,,0,0,0,,,0.0,0.0,Prunay-sur-Essonne,5.0,506.0,101.2,3.0,1.0,0.0,4.0,1.0,4.0,1.0,0.0,0.8,0.0,0.0,0.0,0.0,Prunay-sur-Essonne,299,91,5.0,506.0,0.0,0.0,0.0,590.9090909090909,0,Très faible,0
91508,0,0,0,0.0,,,,0,0,0,,,0.0,0.0,Puiselet-le-Marais,1.0,422.0,422.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Puiselet-le-Marais,261,91,1.0,422.0,0.0,0.0,0.0,618.483412322275,0,Très faible,0
91511,2,0,0,4.0,25.5,,,0,0,0,2022.0,2022.0,0.0,0.0,Pussay,11.0,4075.0,370.45454545454544,0.0,2.0,0.0,2.0,0.0,2.0,9.0,0.0,0.18181818181818182,0.0,0.0,0.0,0.0,Pussay,2169,91,5.5,2037.5,0.49079754601226994,9.220839096357768,0.0,532.2699386503067,0,Faible,0
91514,12,0,0,3.9166666666666665,43.416666666666664,19.470076,1.0127469999999998,1,4,4,2006.0,2023.0,0.0,0.0,Quincy-sous-Sénart,92.0,15182.0,165.02173913043478,25.0,34.0,20.0,35.0,38.0,85.0,7.0,0.21739130434782608,0.3804347826086957,0.0,0.0,0.0,0.0,Quincy-sous-Sénart,9477,91,7.666666666666667,1265.1666666666667,0.7904096956922672,12.662234884457106,0.0,624.226057172968,1,Modéré,0
91521,6,0,0,3.6666666666666665,38.5,0.0,0.0,2,0,0,2006.0,2013.0,0.0,0.0,Ris-Orangis,605.0,74601.0,123.30743801652892,49.0,314.0,14.0,304.0,182.0,254.0,351.0,0.023140495867768594,0.5024793388429752,0.0,0.0,0.0,0.0,Ris-Orangis,29825,91,100.83333333333333,12433.5,0.08042787630192624,2.0117351215423303,0.0,399.79356845082503,1,Modéré,0
91525,0,0,0,0.0,,,,0,0,0,,,0.0,0.0,Roinville,3.0,178.0,59.333333333333336,0.0,1.0,0.0,3.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Roinville,1314,91,3.0,178.0,0.0,0.0,0.0,7382.0224719101125,0,Très faible,0
91534,6,0,0,3.3333333333333335,45.5,24.373718333333333,1.0872183333333334,1,0,3,2007.0,2016.0,0.0,0.0,Saclay,215.0,28068.0,130.54883720930232,10.0,83.0,36.0,89.0,36.0,153.0,62.0,0.16744186046511628,0.413953488372093,0.0,0.0,0.0,0.0,Saclay,4323,91,35.833333333333336,4678.0,0.21376656690893542,13.879250520471894,0.0,154.01881145788798,1,Modéré,0
